DATE,YEAR,MOIS,SAISON,T2M,PRECTOTCORR
2015-02-21,2015,2,Hiver,4.96,0.54
2015-02-22,2015,2,Hiver,7.96,0.09
2015-02-23,2015,2,Hiver,10.35,0.0
2015-02-24,2015,2,Hiver,9.58,0.0
2015-02-25,2015,2,Hiver,8.57,0.0
2015-02-26,2015,2,Hiver,8.94,0.0
2015-02-27,2015,2,Hiver,9.43,0.0
2015-02-28,2015,2,Hiver,10.25,0.0
2015-03-01,2015,3,Printemps,10.63,0.0
2015-03-02,2015,3,Printemps,12.27,0.0
2015-03-03,2015,3,Printemps,12.47,0.0
2015-03-04,2015,3,Printemps,11.06,0.0
2015-03-05,2015,3,Printemps,11.51,0.0
2015-03-06,2015,3,Printemps,10.92,0.0
2015-03-07,2015,3,Printemps,10.87,0.0
2015-03-08,2015,3,Printemps,12.2,0.0
2015-03-09,2015,3,Printemps,13.32,0.0
2015-03-10,2015,3,Printemps,12.55,0.0
2015-03-11,2015,3,Printemps,12.07,0.0
2015-03-12,2015,3,Printemps,12.48,0.0
2015-03-13,2015,3,Printemps,12.75,0.0
2015-03-14,2015,3,Printemps,12.41,0.01
2015-03-15,2015,3,Printemps,10.94,0.0
2015-03-16,2015,3,Printemps,11.98,0.0
2015-03-17,2015,3,Printemps,11.84,1.2
2015-03-18,2015,3,Printemps,6.56,1.66
2015-03-19,2015,3,Printemps,5.41,3.68
2015-03-20,2015,3,Printemps,5.65,2.73
2015-03-21,2015,3,Printemps,5.98,1.38
2015-03-22,2015,3,Printemps,7.69,1.18
2015-03-23,2015,3,Printemps,6.83,4.6
2015-03-24,2015,3,Printemps,4.59,6.01
2015-03-25,2015,3,Printemps,4.98,5.75
2015-03-26,2015,3,Printemps,7.63,0.11
2015-03-27,2015,3,Printemps,11.71,0.0
2015-03-28,2015,3,Printemps,13.6,0.0
2015-03-29,2015,3,Printemps,15.0,0.0
2015-03-30,2015,3,Printemps,15.56,0.0
2015-03-31,2015,3,Printemps,17.46,0.0
2015-04-01,2015,4,Printemps,18.62,0.0
2015-04-02,2015,4,Printemps,18.88,0.01
2015-04-03,2015,4,Printemps,18.05,0.22
2015-04-04,2015,4,Printemps,17.03,0.04
2015-04-05,2015,4,Printemps,14.27,0.2
2015-04-06,2015,4,Printemps,13.79,0.38
2015-04-07,2015,4,Printemps,13.62,0.0
2015-04-08,2015,4,Printemps,13.16,0.03
2015-04-09,2015,4,Printemps,13.71,0.0
2015-04-10,2015,4,Printemps,12.82,0.0
2015-04-11,2015,4,Printemps,13.9,0.0
2015-04-12,2015,4,Printemps,14.57,0.0
2015-04-13,2015,4,Printemps,16.18,0.0
2015-04-14,2015,4,Printemps,15.01,1.46
2015-04-15,2015,4,Printemps,14.93,0.05
2015-04-16,2015,4,Printemps,15.4,0.0
2015-04-17,2015,4,Printemps,17.44,0.0
2015-04-18,2015,4,Printemps,17.33,0.0
2015-04-19,2015,4,Printemps,18.02,0.0
2015-04-20,2015,4,Printemps,18.96,0.0
2015-04-21,2015,4,Printemps,17.25,0.16
2015-04-22,2015,4,Printemps,18.56,0.0
2015-04-23,2015,4,Printemps,18.91,0.0
2015-04-24,2015,4,Printemps,19.12,0.0
2015-04-25,2015,4,Printemps,18.83,0.0
2015-04-26,2015,4,Printemps,16.4,0.0
2015-04-27,2015,4,Printemps,16.89,0.0
2015-04-28,2015,4,Printemps,19.08,0.0
2015-04-29,2015,4,Printemps,19.44,0.0
2015-04-30,2015,4,Printemps,20.49,0.0
2015-05-01,2015,5,Printemps,21.18,0.0
2015-05-02,2015,5,Printemps,22.03,0.0
2015-05-03,2015,5,Printemps,23.72,0.0
2015-05-04,2015,5,Printemps,23.86,0.0
2015-05-05,2015,5,Printemps,21.75,0.0
2015-05-06,2015,5,Printemps,22.52,0.0
2015-05-07,2015,5,Printemps,22.38,0.0
2015-05-08,2015,5,Printemps,22.01,0.0
2015-05-09,2015,5,Printemps,23.93,0.0
2015-05-10,2015,5,Printemps,24.54,0.0
2015-05-11,2015,5,Printemps,23.48,0.0
2015-05-12,2015,5,Printemps,24.76,0.0
2015-05-13,2015,5,Printemps,25.64,0.0
2015-05-14,2015,5,Printemps,25.22,0.0
2015-05-15,2015,5,Printemps,23.64,0.0
2015-05-16,2015,5,Printemps,23.4,0.0
2015-05-17,2015,5,Printemps,22.27,0.0
2015-05-18,2015,5,Printemps,21.17,0.0
2015-05-19,2015,5,Printemps,19.18,0.15
2015-05-20,2015,5,Printemps,17.68,0.14
2015-05-21,2015,5,Printemps,19.93,0.03
2015-05-22,2015,5,Printemps,20.37,0.45
2015-05-23,2015,5,Printemps,16.98,1.26
2015-05-24,2015,5,Printemps,14.17,0.47
2015-05-25,2015,5,Printemps,14.37,0.28
2015-05-26,2015,5,Printemps,16.94,0.29
2015-05-27,2015,5,Printemps,19.3,0.0
2015-05-28,2015,5,Printemps,19.3,0.0
2015-05-29,2015,5,Printemps,16.59,0.03
2015-05-30,2015,5,Printemps,20.28,0.0
2015-05-31,2015,5,Printemps,20.75,0.44
2015-06-01,2015,6,Été,19.82,0.43
2015-06-02,2015,6,Été,20.64,0.05
2015-06-03,2015,6,Été,20.91,0.45
2015-06-04,2015,6,Été,22.16,0.2
2015-06-05,2015,6,Été,23.94,0.02
2015-06-06,2015,6,Été,22.86,0.14
2015-06-07,2015,6,Été,23.23,0.0
2015-06-08,2015,6,Été,22.97,0.0
2015-06-09,2015,6,Été,21.54,0.01
2015-06-10,2015,6,Été,21.46,0.0
2015-06-11,2015,6,Été,20.02,0.02
2015-06-12,2015,6,Été,17.7,0.02
2015-06-13,2015,6,Été,17.0,0.02
2015-06-14,2015,6,Été,18.32,0.0
2015-06-15,2015,6,Été,18.36,0.25
2015-06-16,2015,6,Été,21.52,0.0
2015-06-17,2015,6,Été,23.87,0.0
2015-06-18,2015,6,Été,24.63,0.0
2015-06-19,2015,6,Été,24.82,0.0
2015-06-20,2015,6,Été,25.3,0.0
2015-06-21,2015,6,Été,24.86,0.0
2015-06-22,2015,6,Été,25.74,0.0
2015-06-23,2015,6,Été,23.66,0.0
2015-06-24,2015,6,Été,22.49,0.0
2015-06-25,2015,6,Été,25.04,0.0
2015-06-26,2015,6,Été,26.65,0.0
2015-06-27,2015,6,Été,27.99,0.0
2015-06-28,2015,6,Été,29.22,0.0
2015-06-29,2015,6,Été,29.65,0.0
2015-06-30,2015,6,Été,28.93,0.0
2015-07-01,2015,7,Été,28.46,0.0
2015-07-02,2015,7,Été,28.47,0.0
2015-07-03,2015,7,Été,28.94,0.0
2015-07-04,2015,7,Été,28.43,0.01
2015-07-05,2015,7,Été,27.47,0.17
2015-07-06,2015,7,Été,25.28,23.22
2015-07-07,2015,7,Été,23.63,8.58
2015-07-08,2015,7,Été,25.11,0.08
2015-07-09,2015,7,Été,26.45,0.0
2015-07-10,2015,7,Été,26.92,0.0
2015-07-11,2015,7,Été,27.42,0.01
2015-07-12,2015,7,Été,25.2,0.03
2015-07-13,2015,7,Été,26.04,0.4
2015-07-14,2015,7,Été,26.85,0.01
2015-07-15,2015,7,Été,26.78,0.12
2015-07-16,2015,7,Été,26.66,0.16
2015-07-17,2015,7,Été,26.77,0.01
2015-07-18,2015,7,Été,26.86,0.02
2015-07-19,2015,7,Été,25.58,1.52
2015-07-20,2015,7,Été,25.53,0.0
2015-07-21,2015,7,Été,28.69,0.0
2015-07-22,2015,7,Été,28.21,0.0
2015-07-23,2015,7,Été,29.13,0.0
2015-07-24,2015,7,Été,27.62,0.0
2015-07-25,2015,7,Été,26.91,0.0
2015-07-26,2015,7,Été,27.75,0.0
2015-07-27,2015,7,Été,29.13,0.0
2015-07-28,2015,7,Été,30.03,0.0
2015-07-29,2015,7,Été,29.35,0.0
2015-07-30,2015,7,Été,29.12,0.0
2015-07-31,2015,7,Été,29.38,0.0
2015-08-01,2015,8,Été,29.63,0.0
2015-08-02,2015,8,Été,29.32,0.0
2015-08-03,2015,8,Été,28.9,0.03
2015-08-04,2015,8,Été,28.41,0.0
2015-08-05,2015,8,Été,29.02,0.02
2015-08-06,2015,8,Été,26.59,0.02
2015-08-07,2015,8,Été,25.38,9.94
2015-08-08,2015,8,Été,26.61,0.18
2015-08-09,2015,8,Été,28.01,0.3
2015-08-10,2015,8,Été,27.33,0.18
2015-08-11,2015,8,Été,27.01,0.23
2015-08-12,2015,8,Été,28.31,0.26
2015-08-13,2015,8,Été,24.08,1.87
2015-08-14,2015,8,Été,23.75,0.0
2015-08-15,2015,8,Été,23.58,0.0
2015-08-16,2015,8,Été,24.26,0.0
2015-08-17,2015,8,Été,25.12,0.0
2015-08-18,2015,8,Été,23.3,0.0
2015-08-19,2015,8,Été,25.26,0.0
2015-08-20,2015,8,Été,27.1,0.03
2015-08-21,2015,8,Été,27.35,0.04
2015-08-22,2015,8,Été,26.32,0.15
2015-08-23,2015,8,Été,26.04,0.0
2015-08-24,2015,8,Été,24.83,0.0
2015-08-25,2015,8,Été,25.31,0.0
2015-08-26,2015,8,Été,26.11,0.0
2015-08-27,2015,8,Été,26.33,0.0
2015-08-28,2015,8,Été,27.06,0.1
2015-08-29,2015,8,Été,26.12,0.0
2015-08-30,2015,8,Été,26.98,0.0
2015-08-31,2015,8,Été,26.29,0.38
2015-09-01,2015,9,Automne,24.92,0.2
2015-09-02,2015,9,Automne,24.48,0.0
2015-09-03,2015,9,Automne,23.46,0.01
2015-09-04,2015,9,Automne,23.4,0.0
2015-09-05,2015,9,Automne,24.16,0.0
2015-09-06,2015,9,Automne,24.39,0.0
2015-09-07,2015,9,Automne,23.02,0.0
2015-09-08,2015,9,Automne,22.33,0.0
2015-09-09,2015,9,Automne,23.67,0.0
2015-09-10,2015,9,Automne,25.21,0.03
2015-09-11,2015,9,Automne,24.79,0.0
2015-09-12,2015,9,Automne,24.66,0.0
2015-09-13,2015,9,Automne,24.77,0.0
2015-09-14,2015,9,Automne,23.65,0.0
2015-09-15,2015,9,Automne,22.97,0.0
2015-09-16,2015,9,Automne,22.68,0.0
2015-09-17,2015,9,Automne,22.33,0.0
2015-09-18,2015,9,Automne,22.23,0.0
2015-09-19,2015,9,Automne,21.55,0.0
2015-09-20,2015,9,Automne,21.59,0.08
2015-09-21,2015,9,Automne,22.1,0.0
2015-09-22,2015,9,Automne,23.34,0.0
2015-09-23,2015,9,Automne,19.69,3.27
2015-09-24,2015,9,Automne,19.32,0.53
2015-09-25,2015,9,Automne,19.56,1.2
2015-09-26,2015,9,Automne,18.68,0.17
2015-09-27,2015,9,Automne,17.08,1.37
2015-09-28,2015,9,Automne,14.04,42.99
2015-09-29,2015,9,Automne,16.12,0.51
2015-09-30,2015,9,Automne,17.41,0.0
2015-10-01,2015,10,Automne,18.18,0.0
2015-10-02,2015,10,Automne,19.2,0.02
2015-10-03,2015,10,Automne,19.7,0.0
2015-10-04,2015,10,Automne,22.11,0.0
2015-10-05,2015,10,Automne,21.73,0.05
2015-10-06,2015,10,Automne,21.7,0.0
2015-10-07,2015,10,Automne,20.72,0.09
2015-10-08,2015,10,Automne,16.57,0.03
2015-10-09,2015,10,Automne,15.7,0.0
2015-10-10,2015,10,Automne,16.9,0.02
2015-10-11,2015,10,Automne,18.17,0.0
2015-10-12,2015,10,Automne,17.6,0.03
2015-10-13,2015,10,Automne,15.89,0.48
2015-10-14,2015,10,Automne,14.2,0.1
2015-10-15,2015,10,Automne,14.74,0.0
2015-10-16,2015,10,Automne,16.8,0.03
2015-10-17,2015,10,Automne,15.74,0.62
2015-10-18,2015,10,Automne,14.87,0.29
2015-10-19,2015,10,Automne,13.71,0.64
2015-10-20,2015,10,Automne,11.31,0.61
2015-10-21,2015,10,Automne,13.24,0.03
2015-10-22,2015,10,Automne,15.07,0.0
2015-10-23,2015,10,Automne,15.58,0.81
2015-10-24,2015,10,Automne,15.77,3.06
2015-10-25,2015,10,Automne,15.29,2.1
2015-10-26,2015,10,Automne,14.64,5.83
2015-10-27,2015,10,Automne,14.42,0.22
2015-10-28,2015,10,Automne,14.44,0.04
2015-10-29,2015,10,Automne,15.45,0.0
2015-10-30,2015,10,Automne,15.67,0.0
2015-10-31,2015,10,Automne,15.18,0.03
2015-11-01,2015,11,Automne,10.39,1.27
2015-11-02,2015,11,Automne,8.98,0.0
2015-11-03,2015,11,Automne,11.57,0.0
2015-11-04,2015,11,Automne,13.97,0.0
2015-11-05,2015,11,Automne,15.32,0.0
2015-11-06,2015,11,Automne,16.16,0.0
2015-11-07,2015,11,Automne,15.58,0.0
2015-11-08,2015,11,Automne,14.77,0.0
2015-11-09,2015,11,Automne,13.17,0.0
2015-11-10,2015,11,Automne,11.65,0.0
2015-11-11,2015,11,Automne,11.93,0.0
2015-11-12,2015,11,Automne,12.59,0.0
2015-11-13,2015,11,Automne,13.81,0.0
2015-11-14,2015,11,Automne,12.81,0.0
2015-11-15,2015,11,Automne,11.86,0.0
2015-11-16,2015,11,Automne,11.35,0.0
2015-11-17,2015,11,Automne,11.64,0.0
2015-11-18,2015,11,Automne,12.19,0.0
2015-11-19,2015,11,Automne,12.3,0.0
2015-11-20,2015,11,Automne,13.18,0.0
2015-11-21,2015,11,Automne,11.68,0.0
2015-11-22,2015,11,Automne,7.29,0.15
2015-11-23,2015,11,Automne,4.1,0.03
2015-11-24,2015,11,Automne,5.33,0.0
2015-11-25,2015,11,Automne,7.56,0.0
2015-11-26,2015,11,Automne,9.6,0.0
2015-11-27,2015,11,Automne,9.8,0.0
2015-11-28,2015,11,Automne,9.54,0.0
2015-11-29,2015,11,Automne,8.98,0.0
2015-11-30,2015,11,Automne,9.53,0.0
2015-12-01,2015,12,Hiver,8.82,0.0
2015-12-02,2015,12,Hiver,8.64,0.07
2015-12-03,2015,12,Hiver,9.93,0.02
2015-12-04,2015,12,Hiver,11.37,0.0
2015-12-05,2015,12,Hiver,12.06,0.0
2015-12-06,2015,12,Hiver,10.86,0.0
2015-12-07,2015,12,Hiver,9.23,0.0
2015-12-08,2015,12,Hiver,9.47,0.0
2015-12-09,2015,12,Hiver,6.68,0.0
2015-12-10,2015,12,Hiver,5.21,0.0
2015-12-11,2015,12,Hiver,4.2,0.0
2015-12-12,2015,12,Hiver,5.2,0.0
2015-12-13,2015,12,Hiver,6.32,0.0
2015-12-14,2015,12,Hiver,7.59,0.0
2015-12-15,2015,12,Hiver,9.47,0.0
2015-12-16,2015,12,Hiver,10.66,0.0
2015-12-17,2015,12,Hiver,12.77,0.0
2015-12-18,2015,12,Hiver,12.51,0.0
2015-12-19,2015,12,Hiver,11.36,0.0
2015-12-20,2015,12,Hiver,10.84,0.0
2015-12-21,2015,12,Hiver,9.32,0.0
2015-12-22,2015,12,Hiver,8.52,0.0
2015-12-23,2015,12,Hiver,7.36,0.0
2015-12-24,2015,12,Hiver,7.98,0.0
2015-12-25,2015,12,Hiver,7.79,0.0
2015-12-26,2015,12,Hiver,5.99,0.0
2015-12-27,2015,12,Hiver,4.93,0.0
2015-12-28,2015,12,Hiver,6.75,0.0
2015-12-29,2015,12,Hiver,8.78,0.0
2015-12-30,2015,12,Hiver,10.97,0.0
2015-12-31,2015,12,Hiver,10.76,0.0
2016-01-01,2016,1,Hiver,11.24,0.0
2016-01-02,2016,1,Hiver,10.77,0.0
2016-01-03,2016,1,Hiver,10.66,0.0
2016-01-04,2016,1,Hiver,11.3,0.0
2016-01-05,2016,1,Hiver,8.74,3.23
2016-01-06,2016,1,Hiver,7.67,0.01
2016-01-07,2016,1,Hiver,8.12,0.0
2016-01-08,2016,1,Hiver,9.2,0.65
2016-01-09,2016,1,Hiver,9.55,0.21
2016-01-10,2016,1,Hiver,9.41,0.0
2016-01-11,2016,1,Hiver,9.97,0.0
2016-01-12,2016,1,Hiver,9.43,0.0
2016-01-13,2016,1,Hiver,9.28,0.0
2016-01-14,2016,1,Hiver,11.01,0.0
2016-01-15,2016,1,Hiver,11.08,0.0
2016-01-16,2016,1,Hiver,9.2,0.0
2016-01-17,2016,1,Hiver,8.86,0.0
2016-01-18,2016,1,Hiver,9.28,0.01
2016-01-19,2016,1,Hiver,8.88,0.0
2016-01-20,2016,1,Hiver,8.51,0.0
2016-01-21,2016,1,Hiver,9.9,0.0
2016-01-22,2016,1,Hiver,10.2,0.0
2016-01-23,2016,1,Hiver,9.84,0.0
2016-01-24,2016,1,Hiver,8.29,0.0
2016-01-25,2016,1,Hiver,8.5,0.0
2016-01-26,2016,1,Hiver,9.1,0.0
2016-01-27,2016,1,Hiver,9.63,0.0
2016-01-28,2016,1,Hiver,9.55,0.0
2016-01-29,2016,1,Hiver,9.34,0.0
2016-01-30,2016,1,Hiver,7.76,0.0
2016-01-31,2016,1,Hiver,8.95,0.0
2016-02-01,2016,2,Hiver,10.29,0.0
2016-02-02,2016,2,Hiver,11.68,0.0
2016-02-03,2016,2,Hiver,11.22,0.0
2016-02-04,2016,2,Hiver,10.54,0.0
2016-02-05,2016,2,Hiver,7.98,0.11
2016-02-06,2016,2,Hiver,9.71,0.0
2016-02-07,2016,2,Hiver,10.14,0.0
2016-02-08,2016,2,Hiver,12.89,0.0
2016-02-09,2016,2,Hiver,12.98,0.0
2016-02-10,2016,2,Hiver,13.05,0.0
2016-02-11,2016,2,Hiver,12.08,0.0
2016-02-12,2016,2,Hiver,13.02,0.0
2016-02-13,2016,2,Hiver,13.58,0.04
2016-02-14,2016,2,Hiver,9.29,0.59
2016-02-15,2016,2,Hiver,3.71,5.29
2016-02-16,2016,2,Hiver,1.4,0.98
2016-02-17,2016,2,Hiver,3.34,0.02
2016-02-18,2016,2,Hiver,5.73,0.0
2016-02-19,2016,2,Hiver,4.29,0.25
2016-02-20,2016,2,Hiver,5.35,0.04
2016-02-21,2016,2,Hiver,5.8,0.11
2016-02-22,2016,2,Hiver,6.41,0.95
2016-02-23,2016,2,Hiver,8.8,0.02
2016-02-24,2016,2,Hiver,9.73,0.0
2016-02-25,2016,2,Hiver,9.63,0.0
2016-02-26,2016,2,Hiver,10.5,0.1
2016-02-27,2016,2,Hiver,4.62,4.76
2016-02-28,2016,2,Hiver,2.79,1.9
2016-02-29,2016,2,Hiver,4.1,0.01
2016-03-01,2016,3,Printemps,8.65,0.0
2016-03-02,2016,3,Printemps,12.41,0.0
2016-03-03,2016,3,Printemps,12.99,0.0
2016-03-04,2016,3,Printemps,12.74,0.01
2016-03-05,2016,3,Printemps,8.68,0.13
2016-03-06,2016,3,Printemps,7.84,0.07
2016-03-07,2016,3,Printemps,7.82,0.48
2016-03-08,2016,3,Printemps,7.58,0.88
2016-03-09,2016,3,Printemps,8.69,0.0
2016-03-10,2016,3,Printemps,8.72,0.0
2016-03-11,2016,3,Printemps,6.79,0.0
2016-03-12,2016,3,Printemps,7.59,0.0
2016-03-13,2016,3,Printemps,9.52,0.0
2016-03-14,2016,3,Printemps,10.12,0.0
2016-03-15,2016,3,Printemps,11.43,0.0
2016-03-16,2016,3,Printemps,12.09,0.0
2016-03-17,2016,3,Printemps,14.38,0.0
2016-03-18,2016,3,Printemps,14.33,0.0
2016-03-19,2016,3,Printemps,12.39,0.1
2016-03-20,2016,3,Printemps,10.67,0.45
2016-03-21,2016,3,Printemps,5.84,5.01
2016-03-22,2016,3,Printemps,4.89,4.22
2016-03-23,2016,3,Printemps,5.23,4.9
2016-03-24,2016,3,Printemps,5.57,3.36
2016-03-25,2016,3,Printemps,9.31,0.01
2016-03-26,2016,3,Printemps,12.96,0.0
2016-03-27,2016,3,Printemps,13.95,0.0
2016-03-28,2016,3,Printemps,14.5,0.0
2016-03-29,2016,3,Printemps,14.34,0.0
2016-03-30,2016,3,Printemps,14.68,0.0
2016-03-31,2016,3,Printemps,12.76,0.28
2016-04-01,2016,4,Printemps,12.63,0.0
2016-04-02,2016,4,Printemps,14.04,0.0
2016-04-03,2016,4,Printemps,14.52,0.05
2016-04-04,2016,4,Printemps,12.71,0.15
2016-04-05,2016,4,Printemps,10.19,1.02
2016-04-06,2016,4,Printemps,11.3,0.0
2016-04-07,2016,4,Printemps,12.56,0.0
2016-04-08,2016,4,Printemps,13.52,0.0
2016-04-09,2016,4,Printemps,13.62,0.0
2016-04-10,2016,4,Printemps,14.95,0.0
2016-04-11,2016,4,Printemps,14.44,0.0
2016-04-12,2016,4,Printemps,14.42,0.0
2016-04-13,2016,4,Printemps,15.02,0.0
2016-04-14,2016,4,Printemps,16.59,0.0
2016-04-15,2016,4,Printemps,15.18,0.0
2016-04-16,2016,4,Printemps,14.47,0.14
2016-04-17,2016,4,Printemps,16.71,0.16
2016-04-18,2016,4,Printemps,17.71,0.01
2016-04-19,2016,4,Printemps,16.17,0.05
2016-04-20,2016,4,Printemps,12.17,0.3
2016-04-21,2016,4,Printemps,14.5,0.0
2016-04-22,2016,4,Printemps,18.51,0.0
2016-04-23,2016,4,Printemps,18.87,0.0
2016-04-24,2016,4,Printemps,19.41,0.0
2016-04-25,2016,4,Printemps,20.34,0.0
2016-04-26,2016,4,Printemps,20.71,0.0
2016-04-27,2016,4,Printemps,20.76,0.0
2016-04-28,2016,4,Printemps,18.88,0.0
2016-04-29,2016,4,Printemps,19.89,0.0
2016-04-30,2016,4,Printemps,19.15,0.0
2016-05-01,2016,5,Printemps,18.85,0.0
2016-05-02,2016,5,Printemps,20.05,0.01
2016-05-03,2016,5,Printemps,17.84,2.69
2016-05-04,2016,5,Printemps,15.01,4.82
2016-05-05,2016,5,Printemps,16.06,2.94
2016-05-06,2016,5,Printemps,13.36,0.39
2016-05-07,2016,5,Printemps,15.11,0.02
2016-05-08,2016,5,Printemps,13.63,2.77
2016-05-09,2016,5,Printemps,14.15,1.7
2016-05-10,2016,5,Printemps,13.04,1.43
2016-05-11,2016,5,Printemps,11.07,0.28
2016-05-12,2016,5,Printemps,11.7,0.43
2016-05-13,2016,5,Printemps,12.5,0.42
2016-05-14,2016,5,Printemps,15.83,0.0
2016-05-15,2016,5,Printemps,18.62,0.0
2016-05-16,2016,5,Printemps,20.87,0.0
2016-05-17,2016,5,Printemps,20.46,0.15
2016-05-18,2016,5,Printemps,15.69,0.61
2016-05-19,2016,5,Printemps,19.58,0.01
2016-05-20,2016,5,Printemps,21.44,0.01
2016-05-21,2016,5,Printemps,22.63,0.0
2016-05-22,2016,5,Printemps,23.25,0.0
2016-05-23,2016,5,Printemps,23.67,0.0
2016-05-24,2016,5,Printemps,23.69,0.0
2016-05-25,2016,5,Printemps,23.0,0.0
2016-05-26,2016,5,Printemps,22.31,0.0
2016-05-27,2016,5,Printemps,23.58,0.0
2016-05-28,2016,5,Printemps,22.21,0.0
2016-05-29,2016,5,Printemps,19.81,0.0
2016-05-30,2016,5,Printemps,21.41,0.0
2016-05-31,2016,5,Printemps,22.45,0.0
2016-06-01,2016,6,Été,23.81,0.0
2016-06-02,2016,6,Été,24.43,0.0
2016-06-03,2016,6,Été,20.37,0.0
2016-06-04,2016,6,Été,21.28,0.0
2016-06-05,2016,6,Été,24.19,0.0
2016-06-06,2016,6,Été,25.22,0.0
2016-06-07,2016,6,Été,24.91,0.0
2016-06-08,2016,6,Été,26.76,0.0
2016-06-09,2016,6,Été,27.39,0.1
2016-06-10,2016,6,Été,26.6,0.0
2016-06-11,2016,6,Été,25.98,0.0
2016-06-12,2016,6,Été,26.56,0.0
2016-06-13,2016,6,Été,26.96,0.0
2016-06-14,2016,6,Été,26.19,0.0
2016-06-15,2016,6,Été,21.64,0.03
2016-06-16,2016,6,Été,17.19,0.03
2016-06-17,2016,6,Été,20.6,0.0
2016-06-18,2016,6,Été,24.28,0.0
2016-06-19,2016,6,Été,25.4,0.0
2016-06-20,2016,6,Été,25.58,0.0
2016-06-21,2016,6,Été,25.1,0.0
2016-06-22,2016,6,Été,24.93,0.0
2016-06-23,2016,6,Été,26.6,0.0
2016-06-24,2016,6,Été,27.37,0.0
2016-06-25,2016,6,Été,26.92,0.0
2016-06-26,2016,6,Été,25.67,0.0
2016-06-27,2016,6,Été,24.33,0.0
2016-06-28,2016,6,Été,24.28,0.0
2016-06-29,2016,6,Été,24.57,0.0
2016-06-30,2016,6,Été,25.43,0.11
2016-07-01,2016,7,Été,25.7,1.04
2016-07-02,2016,7,Été,26.09,0.01
2016-07-03,2016,7,Été,25.84,0.03
2016-07-04,2016,7,Été,26.34,0.0
2016-07-05,2016,7,Été,26.88,0.0
2016-07-06,2016,7,Été,26.57,0.0
2016-07-07,2016,7,Été,26.68,0.0
2016-07-08,2016,7,Été,28.29,0.0
2016-07-09,2016,7,Été,30.22,0.0
2016-07-10,2016,7,Été,29.96,0.0
2016-07-11,2016,7,Été,30.44,0.0
2016-07-12,2016,7,Été,30.55,0.0
2016-07-13,2016,7,Été,30.42,0.0
2016-07-14,2016,7,Été,30.8,0.0
2016-07-15,2016,7,Été,30.66,0.13
2016-07-16,2016,7,Été,29.38,0.02
2016-07-17,2016,7,Été,28.31,0.01
2016-07-18,2016,7,Été,27.9,0.0
2016-07-19,2016,7,Été,29.07,0.0
2016-07-20,2016,7,Été,29.88,0.32
2016-07-21,2016,7,Été,29.43,4.28
2016-07-22,2016,7,Été,28.82,1.09
2016-07-23,2016,7,Été,29.15,0.14
2016-07-24,2016,7,Été,30.14,0.04
2016-07-25,2016,7,Été,30.01,0.0
2016-07-26,2016,7,Été,28.06,0.05
2016-07-27,2016,7,Été,27.83,0.26
2016-07-28,2016,7,Été,26.71,0.0
2016-07-29,2016,7,Été,27.23,0.0
2016-07-30,2016,7,Été,28.27,0.0
2016-07-31,2016,7,Été,29.86,0.0
2016-08-01,2016,8,Été,29.99,0.0
2016-08-02,2016,8,Été,28.99,0.0
2016-08-03,2016,8,Été,29.43,0.01
2016-08-04,2016,8,Été,27.69,5.97
2016-08-05,2016,8,Été,27.49,0.01
2016-08-06,2016,8,Été,28.97,0.0
2016-08-07,2016,8,Été,29.19,0.0
2016-08-08,2016,8,Été,29.42,0.0
2016-08-09,2016,8,Été,29.23,0.01
2016-08-10,2016,8,Été,28.13,0.0
2016-08-11,2016,8,Été,27.14,0.0
2016-08-12,2016,8,Été,25.88,0.0
2016-08-13,2016,8,Été,26.22,0.03
2016-08-14,2016,8,Été,26.88,0.02
2016-08-15,2016,8,Été,26.37,0.11
2016-08-16,2016,8,Été,26.33,0.03
2016-08-17,2016,8,Été,25.9,0.07
2016-08-18,2016,8,Été,26.41,0.04
2016-08-19,2016,8,Été,28.01,0.0
2016-08-20,2016,8,Été,28.6,0.89
2016-08-21,2016,8,Été,28.42,2.16
2016-08-22,2016,8,Été,26.96,9.73
2016-08-23,2016,8,Été,25.43,0.77
2016-08-24,2016,8,Été,25.87,0.37
2016-08-25,2016,8,Été,25.72,0.09
2016-08-26,2016,8,Été,26.39,0.01
2016-08-27,2016,8,Été,26.87,0.03
2016-08-28,2016,8,Été,26.9,0.0
2016-08-29,2016,8,Été,25.11,0.25
2016-08-30,2016,8,Été,26.25,0.29
2016-08-31,2016,8,Été,25.72,0.79
2016-09-01,2016,9,Automne,23.97,0.2
2016-09-02,2016,9,Automne,24.92,2.45
2016-09-03,2016,9,Automne,25.09,0.02
2016-09-04,2016,9,Automne,26.2,0.0
2016-09-05,2016,9,Automne,27.98,0.0
2016-09-06,2016,9,Automne,27.77,0.55
2016-09-07,2016,9,Automne,26.34,1.27
2016-09-08,2016,9,Automne,26.17,1.5
2016-09-09,2016,9,Automne,25.49,2.67
2016-09-10,2016,9,Automne,25.81,0.01
2016-09-11,2016,9,Automne,25.43,0.0
2016-09-12,2016,9,Automne,24.64,0.0
2016-09-13,2016,9,Automne,23.01,0.02
2016-09-14,2016,9,Automne,19.71,0.17
2016-09-15,2016,9,Automne,21.11,0.0
2016-09-16,2016,9,Automne,22.17,0.0
2016-09-17,2016,9,Automne,23.78,0.0
2016-09-18,2016,9,Automne,23.95,0.0
2016-09-19,2016,9,Automne,19.66,0.06
